https://www.rosario3.com/rss.html,actualidad,true,Argentina,Buenos Aires
https://www.pagina12.com.ar/rss/secciones/ciencia/notas,ciencia,true,Argentina,Buenos Aires
https://www.eltribuno.com/salta/rss-new/portada.rss,actualidad,true,Salta,Salta
